<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20111205;160000;154440.00000;154580.00000;154120.00000;154560.00000;14353
20111205;160500;154560.00000;154750.00000;154430.00000;154630.00000;11407
20111205;161000;154635.00000;154720.00000;154550.00000;154600.00000;4548
20111205;161500;154615.00000;155075.00000;154550.00000;155070.00000;13228
20111205;162000;155070.00000;155305.00000;155000.00000;155005.00000;13730
20111205;162500;155005.00000;155120.00000;154915.00000;155090.00000;5575
20111205;163000;155090.00000;155300.00000;155025.00000;155070.00000;8913
20111205;163500;155065.00000;155065.00000;154920.00000;154985.00000;4398
20111205;164000;154985.00000;155250.00000;154960.00000;155230.00000;4938
20111205;164500;155245.00000;155250.00000;154820.00000;154835.00000;6024
20111205;165000;154845.00000;155120.00000;154835.00000;155015.00000;3783
20111205;165500;155005.00000;155075.00000;154910.00000;155025.00000;3234
20111205;170000;155040.00000;155070.00000;154865.00000;154995.00000;4681
20111205;170500;155005.00000;155035.00000;154730.00000;154880.00000;5272
20111205;171000;154880.00000;155020.00000;154800.00000;154935.00000;4173
20111205;171500;154940.00000;155135.00000;154885.00000;155110.00000;4088
20111205;172000;155120.00000;155300.00000;154950.00000;155170.00000;10991
20111205;172500;155195.00000;155430.00000;155155.00000;155260.00000;9772
20111205;173000;155255.00000;155390.00000;154955.00000;154960.00000;8745
20111205;173500;154950.00000;155680.00000;154950.00000;155630.00000;14015
20111205;174000;155630.00000;155680.00000;155245.00000;155355.00000;12155
20111205;174500;155360.00000;155545.00000;155250.00000;155525.00000;5968
20111205;175000;155525.00000;156000.00000;155440.00000;155875.00000;19475
20111205;175500;155860.00000;156030.00000;155750.00000;155840.00000;11547
20111205;180000;155855.00000;156080.00000;155770.00000;155830.00000;11358
20111205;180500;155830.00000;155885.00000;155550.00000;155660.00000;7570
20111205;181000;155660.00000;155835.00000;155650.00000;155685.00000;4080
20111205;181500;155670.00000;155775.00000;155480.00000;155675.00000;10590
20111205;182000;155680.00000;155905.00000;155635.00000;155790.00000;8154
20111205;182500;155780.00000;156335.00000;155745.00000;156180.00000;25586
20111205;183000;156175.00000;156285.00000;155755.00000;156075.00000;20075
20111205;183500;156070.00000;156200.00000;155720.00000;155780.00000;16600
20111205;184000;155780.00000;155840.00000;155665.00000;155840.00000;9547
20111205;190000;155845.00000;156190.00000;155740.00000;156050.00000;14398
20111205;190500;156040.00000;156100.00000;155765.00000;156100.00000;7716
20111205;191000;156100.00000;156390.00000;156025.00000;156315.00000;11570
20111205;191500;156330.00000;156535.00000;156165.00000;156455.00000;7156
20111205;192000;156450.00000;156700.00000;156360.00000;156670.00000;9287
20111205;192500;156680.00000;157055.00000;156530.00000;156905.00000;13257
20111205;193000;156930.00000;157145.00000;156910.00000;156925.00000;7257
20111205;193500;156925.00000;157025.00000;156780.00000;156850.00000;4639
20111205;194000;156850.00000;156900.00000;156700.00000;156715.00000;4340
20111205;194500;156715.00000;156890.00000;156650.00000;156700.00000;3627
20111205;195000;156700.00000;156755.00000;156625.00000;156635.00000;2552
20111205;195500;156650.00000;156710.00000;156555.00000;156650.00000;3755
20111205;200000;156635.00000;156760.00000;156570.00000;156660.00000;3129
20111205;200500;156660.00000;156720.00000;156575.00000;156705.00000;2085
20111205;201000;156705.00000;156725.00000;156445.00000;156575.00000;3356
20111205;201500;156575.00000;156695.00000;156530.00000;156595.00000;2675
20111205;202000;156590.00000;156600.00000;156305.00000;156380.00000;5165
20111205;202500;156365.00000;156425.00000;156320.00000;156405.00000;2723
20111205;203000;156405.00000;156485.00000;156350.00000;156365.00000;2272
20111205;203500;156365.00000;156550.00000;156335.00000;156525.00000;2786
20111205;204000;156525.00000;156535.00000;156460.00000;156505.00000;1383
20111205;204500;156510.00000;156620.00000;156485.00000;156525.00000;2547
20111205;205000;156510.00000;156550.00000;156420.00000;156515.00000;2092
20111205;205500;156515.00000;156600.00000;156445.00000;156535.00000;2684
20111205;210000;156555.00000;156590.00000;156430.00000;156510.00000;2114
20111205;210500;156515.00000;156590.00000;156475.00000;156505.00000;2388
20111205;211000;156510.00000;156515.00000;156435.00000;156440.00000;1611
20111205;211500;156465.00000;156510.00000;156450.00000;156510.00000;2299
20111205;212000;156510.00000;156535.00000;156340.00000;156420.00000;3130
20111205;212500;156430.00000;156460.00000;156315.00000;156355.00000;1861
20111205;213000;156365.00000;156530.00000;156355.00000;156520.00000;2130
20111205;213500;156520.00000;156670.00000;156520.00000;156575.00000;2653
20111205;214000;156580.00000;156675.00000;156515.00000;156635.00000;2076
20111205;214500;156630.00000;156740.00000;156630.00000;156725.00000;2545
20111205;215000;156730.00000;156745.00000;156650.00000;156720.00000;1178
20111205;215500;156705.00000;156720.00000;156560.00000;156565.00000;1290
20111205;220000;156560.00000;156660.00000;156515.00000;156580.00000;1311
20111205;220500;156595.00000;156615.00000;156520.00000;156530.00000;888
20111205;221000;156540.00000;156570.00000;156475.00000;156475.00000;1268
20111205;221500;156480.00000;156535.00000;156455.00000;156485.00000;1349
20111205;222000;156475.00000;156480.00000;156375.00000;156440.00000;1799
20111205;222500;156430.00000;156495.00000;156400.00000;156475.00000;932
20111205;223000;156475.00000;156485.00000;156360.00000;156440.00000;1595
20111205;223500;156440.00000;156545.00000;156385.00000;156505.00000;1960
20111205;224000;156490.00000;156535.00000;155850.00000;155985.00000;10612
20111205;224500;155985.00000;156060.00000;155395.00000;155415.00000;9186
20111205;225000;155415.00000;155555.00000;155055.00000;155180.00000;12077
20111205;225500;155205.00000;155425.00000;155020.00000;155320.00000;6320
20111205;230000;155365.00000;155375.00000;154555.00000;154620.00000;12465
20111205;230500;154615.00000;154780.00000;154220.00000;154500.00000;12270
20111205;231000;154490.00000;154675.00000;154400.00000;154615.00000;6663
20111205;231500;154625.00000;154810.00000;154350.00000;154790.00000;7437
20111205;232000;154775.00000;154800.00000;154510.00000;154625.00000;3817
20111205;232500;154640.00000;154765.00000;154455.00000;154690.00000;5027
20111205;233000;154685.00000;154750.00000;154515.00000;154615.00000;4177
20111205;233500;154615.00000;154745.00000;154545.00000;154690.00000;4415
20111205;234000;154665.00000;154715.00000;154460.00000;154480.00000;3612
20111205;234500;154490.00000;154695.00000;154405.00000;154680.00000;5286
20111206;100000;154560.00000;154560.00000;153080.00000;153350.00000;29669
20111206;100500;153345.00000;153375.00000;153135.00000;153315.00000;13845
20111206;101000;153305.00000;153540.00000;153240.00000;153310.00000;6879
20111206;101500;153320.00000;153590.00000;152955.00000;153515.00000;16586
20111206;102000;153510.00000;153695.00000;153360.00000;153430.00000;6670
20111206;102500;153440.00000;153755.00000;153390.00000;153670.00000;6877
20111206;103000;153670.00000;154100.00000;153625.00000;153945.00000;17183
20111206;103500;153935.00000;153965.00000;153685.00000;153715.00000;9098
20111206;104000;153715.00000;153865.00000;153640.00000;153740.00000;5853
20111206;104500;153750.00000;153830.00000;153650.00000;153825.00000;5554
20111206;105000;153820.00000;153950.00000;153465.00000;153550.00000;11449
20111206;105500;153560.00000;153640.00000;153360.00000;153500.00000;9839
20111206;110000;153495.00000;153635.00000;153310.00000;153385.00000;17968
20111206;110500;153360.00000;153620.00000;153345.00000;153475.00000;9788
20111206;111000;153475.00000;153790.00000;153205.00000;153400.00000;15881
20111206;111500;153385.00000;153400.00000;152755.00000;153165.00000;25321
20111206;112000;153160.00000;153230.00000;152905.00000;153030.00000;10018
20111206;112500;153030.00000;153210.00000;152935.00000;153135.00000;9315
20111206;113000;153145.00000;153165.00000;152605.00000;152715.00000;18122
20111206;113500;152705.00000;153200.00000;152625.00000;153190.00000;12607
20111206;114000;153190.00000;153640.00000;153180.00000;153545.00000;19255
20111206;114500;153535.00000;153615.00000;153240.00000;153325.00000;11478
20111206;115000;153330.00000;153455.00000;153275.00000;153275.00000;6026
20111206;115500;153275.00000;153310.00000;152845.00000;152865.00000;18996
20111206;120000;152865.00000;153095.00000;152530.00000;153010.00000;28876
20111206;120500;153010.00000;153280.00000;152690.00000;153275.00000;16009
20111206;121000;153265.00000;153585.00000;153135.00000;153455.00000;20046
20111206;121500;153455.00000;154045.00000;153405.00000;154025.00000;30557
20111206;122000;154015.00000;154265.00000;153910.00000;154040.00000;22759
20111206;122500;154025.00000;154480.00000;154015.00000;154480.00000;18795
20111206;123000;154465.00000;154740.00000;154145.00000;154285.00000;21805
20111206;123500;154280.00000;154450.00000;154100.00000;154135.00000;12132
20111206;124000;154135.00000;154365.00000;154085.00000;154170.00000;9362
20111206;124500;154180.00000;154300.00000;154110.00000;154270.00000;7863
20111206;125000;154260.00000;154460.00000;154200.00000;154215.00000;9814
20111206;125500;154220.00000;154280.00000;153935.00000;154215.00000;10561
20111206;130000;154215.00000;154365.00000;154020.00000;154030.00000;9380
20111206;130500;154030.00000;154095.00000;153805.00000;153900.00000;15488
20111206;131000;153900.00000;154015.00000;153725.00000;153780.00000;7359
20111206;131500;153740.00000;153945.00000;153655.00000;153905.00000;13681
20111206;132000;153905.00000;153970.00000;153650.00000;153650.00000;8626
20111206;132500;153650.00000;153750.00000;153115.00000;153150.00000;23043
20111206;133000;153145.00000;153175.00000;152810.00000;153115.00000;21801
20111206;133500;153110.00000;153250.00000;153015.00000;153215.00000;7786
20111206;134000;153215.00000;153450.00000;153160.00000;153235.00000;10458
20111206;134500;153230.00000;153285.00000;153070.00000;153160.00000;8387
20111206;135000;153160.00000;153510.00000;153125.00000;153425.00000;9303
20111206;135500;153445.00000;153495.00000;153085.00000;153205.00000;9673
20111206;140000;153205.00000;153300.00000;152905.00000;153255.00000;8181
20111206;140500;153235.00000;153265.00000;152630.00000;153180.00000;21755
20111206;141000;153170.00000;153185.00000;152915.00000;153095.00000;8347
20111206;141500;153080.00000;153210.00000;153030.00000;153135.00000;7799
20111206;142000;153135.00000;153485.00000;153100.00000;153385.00000;11539
20111206;142500;153400.00000;154040.00000;153390.00000;153965.00000;21948
20111206;143000;153965.00000;154035.00000;153755.00000;153880.00000;11165
20111206;143500;153875.00000;154200.00000;153780.00000;154165.00000;12707
20111206;144000;154155.00000;154215.00000;153915.00000;154100.00000;10219
20111206;144500;154115.00000;154345.00000;153860.00000;153905.00000;12260
20111206;145000;153910.00000;154040.00000;153800.00000;154000.00000;7242
20111206;145500;154010.00000;154145.00000;153805.00000;153965.00000;8735
20111206;150000;153970.00000;154190.00000;153830.00000;153910.00000;12435
20111206;150500;153910.00000;154120.00000;153600.00000;153725.00000;17908
20111206;151000;153710.00000;153715.00000;152820.00000;152960.00000;39276
20111206;151500;152960.00000;153130.00000;151945.00000;151980.00000;46833
20111206;152000;151970.00000;151985.00000;151585.00000;151800.00000;31612
20111206;152500;151805.00000;151945.00000;150820.00000;150830.00000;33539
20111206;153000;150830.00000;150835.00000;150210.00000;150535.00000;36493
20111206;153500;150535.00000;150740.00000;150435.00000;150695.00000;15636
20111206;154000;150705.00000;151200.00000;150690.00000;150940.00000;18315
20111206;154500;150930.00000;151190.00000;150890.00000;151120.00000;8910
20111206;155000;151120.00000;151145.00000;150575.00000;150600.00000;20865
20111206;155500;150590.00000;150815.00000;150375.00000;150670.00000;17511
20111206;160000;150650.00000;150655.00000;150100.00000;150170.00000;17419
20111206;160500;150170.00000;150305.00000;149500.00000;150305.00000;36679
20111206;161000;150305.00000;150865.00000;150305.00000;150855.00000;17738
20111206;161500;150840.00000;150910.00000;150500.00000;150690.00000;11480
20111206;162000;150720.00000;150840.00000;150235.00000;150365.00000;17065
20111206;162500;150360.00000;150575.00000;150305.00000;150450.00000;8015
20111206;163000;150450.00000;150865.00000;150385.00000;150850.00000;14727
20111206;163500;150850.00000;150995.00000;150200.00000;150365.00000;18029
20111206;164000;150385.00000;150410.00000;149775.00000;150100.00000;18503
20111206;164500;150100.00000;150230.00000;149940.00000;150040.00000;11311
20111206;165000;150030.00000;150070.00000;149260.00000;149550.00000;26375
20111206;165500;149550.00000;149720.00000;149365.00000;149520.00000;14057
20111206;170000;149525.00000;149535.00000;147975.00000;148045.00000;54006
20111206;170500;148045.00000;148450.00000;147765.00000;148045.00000;35601
20111206;171000;148070.00000;148070.00000;147365.00000;147850.00000;31731
20111206;171500;147850.00000;147900.00000;147500.00000;147700.00000;19884
20111206;172000;147690.00000;148195.00000;147230.00000;148150.00000;30596
20111206;172500;148140.00000;148180.00000;147840.00000;147925.00000;13182
20111206;173000;147930.00000;147930.00000;146910.00000;147585.00000;36595
20111206;173500;147585.00000;147950.00000;147430.00000;147640.00000;24631
20111206;174000;147645.00000;147945.00000;147560.00000;147805.00000;16121
20111206;174500;147785.00000;147830.00000;147390.00000;147585.00000;17559
20111206;175000;147575.00000;147645.00000;147300.00000;147550.00000;15727
20111206;175500;147555.00000;147745.00000;147425.00000;147690.00000;13924
20111206;180000;147680.00000;147720.00000;147050.00000;147410.00000;22643
20111206;180500;147395.00000;147935.00000;147380.00000;147910.00000;16712
20111206;181000;147910.00000;148915.00000;147910.00000;148810.00000;29251
20111206;181500;148815.00000;148975.00000;148315.00000;148360.00000;18288
20111206;182000;148370.00000;148660.00000;148215.00000;148215.00000;13461
20111206;182500;148240.00000;148285.00000;147920.00000;147925.00000;14116
20111206;183000;147920.00000;148270.00000;147755.00000;148245.00000;17500
20111206;183500;148220.00000;148525.00000;148155.00000;148350.00000;11970
20111206;184000;148365.00000;148545.00000;147510.00000;147565.00000;19908
20111206;190000;147700.00000;148460.00000;147500.00000;148235.00000;13078
20111206;190500;148235.00000;148265.00000;147800.00000;147870.00000;7971
20111206;191000;147890.00000;147950.00000;147545.00000;147805.00000;7757
20111206;191500;147810.00000;147990.00000;147520.00000;147615.00000;9321
20111206;192000;147600.00000;147630.00000;147110.00000;147265.00000;14094
20111206;192500;147245.00000;147275.00000;146540.00000;146840.00000;20846
20111206;193000;146860.00000;147290.00000;146775.00000;147190.00000;17507
20111206;193500;147185.00000;147275.00000;146720.00000;146820.00000;14651
20111206;194000;146830.00000;146865.00000;145515.00000;146095.00000;33358
20111206;194500;146090.00000;146200.00000;145800.00000;145855.00000;15836
20111206;195000;145860.00000;146100.00000;145555.00000;145555.00000;13123
20111206;195500;145585.00000;145625.00000;145125.00000;145365.00000;15242
20111206;200000;145365.00000;145785.00000;145300.00000;145700.00000;10051
20111206;200500;145690.00000;145720.00000;145315.00000;145375.00000;6174
20111206;201000;145365.00000;145820.00000;145075.00000;145800.00000;10864
20111206;201500;145800.00000;145850.00000;145505.00000;145570.00000;5375
20111206;202000;145555.00000;146095.00000;145530.00000;145695.00000;9675
20111206;202500;145675.00000;145940.00000;145675.00000;145810.00000;4810
20111206;203000;145805.00000;145940.00000;145525.00000;145565.00000;5906
20111206;203500;145545.00000;146370.00000;145320.00000;146290.00000;14689
20111206;204000;146290.00000;147035.00000;146240.00000;146775.00000;16059
20111206;204500;146780.00000;147145.00000;146505.00000;146930.00000;12947
20111206;205000;146915.00000;147000.00000;146765.00000;146960.00000;4673
20111206;205500;146960.00000;147200.00000;146800.00000;146825.00000;11550
20111206;210000;146820.00000;146910.00000;146205.00000;146370.00000;10654
20111206;210500;146380.00000;146545.00000;146205.00000;146205.00000;7845
20111206;211000;146225.00000;146370.00000;146105.00000;146240.00000;9225
20111206;211500;146250.00000;146400.00000;146110.00000;146240.00000;5480
20111206;212000;146230.00000;146355.00000;145750.00000;145885.00000;6926
20111206;212500;145910.00000;146050.00000;145330.00000;145865.00000;10957
20111206;213000;145850.00000;146175.00000;145650.00000;145965.00000;6552
20111206;213500;145960.00000;146320.00000;145765.00000;146230.00000;5445
20111206;214000;146235.00000;146310.00000;145855.00000;145950.00000;4784
20111206;214500;145975.00000;146250.00000;145705.00000;145830.00000;8814
20111206;215000;145840.00000;146000.00000;145770.00000;145970.00000;2946
20111206;215500;145970.00000;145980.00000;145800.00000;145835.00000;1680
20111206;220000;145820.00000;146065.00000;145735.00000;146045.00000;4048
20111206;220500;146025.00000;146025.00000;145760.00000;145870.00000;2773
20111206;221000;145890.00000;145925.00000;145220.00000;145670.00000;9086
20111206;221500;145680.00000;146590.00000;145665.00000;146335.00000;11574
20111206;222000;146340.00000;146635.00000;146205.00000;146515.00000;5840
20111206;222500;146520.00000;146590.00000;146345.00000;146425.00000;3605
20111206;223000;146430.00000;146460.00000;146185.00000;146365.00000;3443
20111206;223500;146360.00000;146395.00000;146210.00000;146360.00000;2031
20111206;224000;146370.00000;146475.00000;145805.00000;145900.00000;5705
20111206;224500;145895.00000;145975.00000;145820.00000;145925.00000;2195
20111206;225000;145920.00000;146150.00000;145900.00000;146045.00000;3186
20111206;225500;146055.00000;146165.00000;145885.00000;145965.00000;2607
20111206;230000;145980.00000;146215.00000;145645.00000;145955.00000;5764
20111206;230500;145960.00000;146015.00000;145805.00000;145955.00000;2316
20111206;231000;145965.00000;146265.00000;145760.00000;146155.00000;4560
20111206;231500;146160.00000;146740.00000;146145.00000;146570.00000;8808
20111206;232000;146565.00000;146640.00000;146200.00000;146295.00000;4501
20111206;232500;146295.00000;146560.00000;146295.00000;146535.00000;2719
20111206;233000;146535.00000;146815.00000;146525.00000;146745.00000;5109
20111206;233500;146735.00000;146925.00000;146440.00000;146835.00000;5538
20111206;234000;146825.00000;147470.00000;146790.00000;147425.00000;11651
20111206;234500;147440.00000;147630.00000;147205.00000;147280.00000;7769
20111207;100000;147355.00000;148900.00000;147355.00000;148640.00000;29344
20111207;100500;148635.00000;148830.00000;148355.00000;148505.00000;18997
20111207;101000;148505.00000;148800.00000;148495.00000;148700.00000;7932
20111207;101500;148700.00000;149240.00000;148700.00000;149075.00000;18102
20111207;102000;149085.00000;149090.00000;148760.00000;148765.00000;9940
20111207;102500;148770.00000;149140.00000;148565.00000;148955.00000;12678
20111207;103000;148935.00000;148970.00000;148580.00000;148640.00000;7484
20111207;103500;148650.00000;148860.00000;148175.00000;148410.00000;12711
20111207;104000;148400.00000;148575.00000;148310.00000;148390.00000;9528
20111207;104500;148375.00000;148480.00000;148080.00000;148425.00000;9648
20111207;105000;148415.00000;148790.00000;148365.00000;148695.00000;8860
20111207;105500;148695.00000;149140.00000;148610.00000;148865.00000;14040
20111207;110000;148865.00000;149430.00000;148865.00000;149355.00000;18445
20111207;110500;149360.00000;149380.00000;148660.00000;148930.00000;12401
20111207;111000;148925.00000;149585.00000;148910.00000;149480.00000;17250
20111207;111500;149495.00000;149595.00000;149045.00000;149175.00000;15110
20111207;112000;149170.00000;149300.00000;148615.00000;148625.00000;12883
20111207;112500;148615.00000;148800.00000;148310.00000;148645.00000;13103
20111207;113000;148645.00000;148800.00000;148515.00000;148680.00000;6754
20111207;113500;148680.00000;148900.00000;147900.00000;147900.00000;16896
20111207;114000;147920.00000;147995.00000;147265.00000;147460.00000;32430
20111207;114500;147450.00000;147455.00000;146555.00000;147425.00000;29571
20111207;115000;147425.00000;147680.00000;147230.00000;147665.00000;13333
20111207;115500;147670.00000;147785.00000;147315.00000;147580.00000;10442
20111207;120000;147580.00000;147730.00000;147285.00000;147485.00000;12236
20111207;120500;147495.00000;148295.00000;147445.00000;148290.00000;17926
20111207;121000;148280.00000;148285.00000;147600.00000;147860.00000;13597
20111207;121500;147870.00000;148465.00000;147680.00000;148135.00000;18055
20111207;122000;148110.00000;148700.00000;148010.00000;148620.00000;16259
20111207;122500;148625.00000;148755.00000;148320.00000;148490.00000;17752
20111207;123000;148475.00000;148490.00000;147860.00000;148210.00000;11931
20111207;123500;148210.00000;148265.00000;147620.00000;147700.00000;10622
20111207;124000;147700.00000;148365.00000;147645.00000;148265.00000;15806
20111207;124500;148270.00000;148935.00000;148050.00000;148635.00000;25215
20111207;125000;148635.00000;148930.00000;148445.00000;148605.00000;12872
20111207;125500;148615.00000;148775.00000;148445.00000;148750.00000;5762
20111207;130000;148745.00000;148800.00000;147820.00000;147890.00000;17045
20111207;130500;147895.00000;148200.00000;147825.00000;147955.00000;8192
20111207;131000;147945.00000;148395.00000;147540.00000;147560.00000;16020
20111207;131500;147540.00000;148220.00000;147315.00000;148115.00000;20248
20111207;132000;148120.00000;148455.00000;147990.00000;148070.00000;11712
20111207;132500;148055.00000;148400.00000;148050.00000;148355.00000;6659
20111207;133000;148365.00000;148485.00000;147910.00000;147930.00000;10254
20111207;133500;147930.00000;148065.00000;147650.00000;147910.00000;8784
20111207;134000;147910.00000;148255.00000;147755.00000;148250.00000;7623
20111207;134500;148250.00000;148285.00000;147935.00000;147995.00000;6069
20111207;135000;148000.00000;148075.00000;147550.00000;147685.00000;10053
20111207;135500;147665.00000;147695.00000;146665.00000;146900.00000;34179
20111207;140000;146925.00000;147160.00000;146760.00000;146885.00000;13653
20111207;140500;146885.00000;147160.00000;146405.00000;147005.00000;27101
20111207;141000;147005.00000;147350.00000;146585.00000;147215.00000;16318
20111207;141500;147210.00000;147650.00000;147135.00000;147260.00000;11280
20111207;142000;147255.00000;147540.00000;146930.00000;147510.00000;11364
20111207;142500;147505.00000;148250.00000;147480.00000;147865.00000;21559
20111207;143000;147890.00000;148485.00000;147825.00000;148450.00000;17920
20111207;143500;148450.00000;148865.00000;148310.00000;148380.00000;19464
20111207;144000;148390.00000;148395.00000;147170.00000;147340.00000;24586
20111207;144500;147340.00000;147500.00000;147015.00000;147285.00000;17373
20111207;145000;147280.00000;147490.00000;147130.00000;147270.00000;10681
20111207;145500;147265.00000;147400.00000;146820.00000;147275.00000;10581
20111207;150000;147265.00000;147385.00000;146615.00000;146910.00000;17816
20111207;150500;146910.00000;147575.00000;146860.00000;147430.00000;15640
20111207;151000;147430.00000;147570.00000;147160.00000;147410.00000;11239
20111207;151500;147410.00000;147495.00000;147060.00000;147305.00000;8280
20111207;152000;147310.00000;147690.00000;147145.00000;147490.00000;16241
20111207;152500;147495.00000;148185.00000;147370.00000;147990.00000;19131
20111207;153000;148025.00000;148260.00000;147780.00000;148090.00000;11061
20111207;153500;148070.00000;148440.00000;147540.00000;148320.00000;21445
20111207;154000;148330.00000;148390.00000;147755.00000;147880.00000;8306
20111207;154500;147885.00000;148055.00000;147850.00000;147885.00000;5535
20111207;155000;147890.00000;148055.00000;147590.00000;147925.00000;5985
20111207;155500;147925.00000;147970.00000;147670.00000;147735.00000;4231
20111207;160000;147730.00000;148090.00000;147700.00000;147850.00000;7826
20111207;160500;147850.00000;147860.00000;147200.00000;147310.00000;12804
20111207;161000;147315.00000;147380.00000;147000.00000;147190.00000;17131
20111207;161500;147200.00000;147435.00000;147090.00000;147255.00000;6264
20111207;162000;147255.00000;147305.00000;146875.00000;147000.00000;12299
20111207;162500;147020.00000;147475.00000;147010.00000;147340.00000;8973
20111207;163000;147335.00000;147675.00000;147245.00000;147405.00000;7205
20111207;163500;147390.00000;147505.00000;146950.00000;147060.00000;8038
20111207;164000;147055.00000;147370.00000;146220.00000;146255.00000;15510
20111207;164500;146260.00000;146480.00000;145995.00000;146480.00000;30374
20111207;165000;146445.00000;146585.00000;146250.00000;146305.00000;14444
20111207;165500;146300.00000;146530.00000;146290.00000;146405.00000;7205
20111207;170000;146405.00000;146800.00000;146350.00000;146350.00000;12555
20111207;170500;146350.00000;146680.00000;146100.00000;146675.00000;14166
20111207;171000;146675.00000;146745.00000;146255.00000;146550.00000;8192
20111207;171500;146560.00000;146570.00000;145800.00000;145800.00000;15833
20111207;172000;145805.00000;146040.00000;145500.00000;145500.00000;31461
20111207;172500;145500.00000;146095.00000;145470.00000;145970.00000;26071
20111207;173000;145975.00000;146760.00000;145860.00000;146330.00000;21750
20111207;173500;146315.00000;147000.00000;145870.00000;146600.00000;42509
20111207;174000;146600.00000;147175.00000;146505.00000;146970.00000;29079
20111207;174500;146965.00000;147400.00000;146815.00000;147060.00000;25496
20111207;175000;147060.00000;147300.00000;146655.00000;146700.00000;14551
20111207;175500;146700.00000;146990.00000;146550.00000;146790.00000;10035
20111207;180000;146780.00000;147300.00000;146570.00000;147100.00000;11985
20111207;180500;147100.00000;147350.00000;146790.00000;146955.00000;17716
20111207;181000;146980.00000;147245.00000;146805.00000;147230.00000;9606
20111207;181500;147210.00000;147245.00000;146805.00000;146910.00000;10655
20111207;182000;146920.00000;147085.00000;146710.00000;147000.00000;9531
20111207;182500;146995.00000;147125.00000;146770.00000;147015.00000;8084
20111207;183000;147025.00000;147080.00000;146405.00000;146555.00000;19231
20111207;183500;146580.00000;146680.00000;146155.00000;146355.00000;20207
20111207;184000;146325.00000;146590.00000;146160.00000;146505.00000;13240
20111207;190000;146650.00000;147200.00000;146435.00000;146720.00000;9992
20111207;190500;146730.00000;146970.00000;146560.00000;146755.00000;6069
20111207;191000;146740.00000;146900.00000;146505.00000;146715.00000;8467
20111207;191500;146715.00000;146725.00000;146550.00000;146705.00000;3458
20111207;192000;146710.00000;146790.00000;146420.00000;146450.00000;5580
20111207;192500;146460.00000;146540.00000;146120.00000;146415.00000;7514
20111207;193000;146435.00000;146525.00000;146115.00000;146365.00000;6722
20111207;193500;146365.00000;146475.00000;146155.00000;146395.00000;5126
20111207;194000;146380.00000;146595.00000;146285.00000;146495.00000;4729
20111207;194500;146495.00000;146690.00000;146440.00000;146685.00000;3716
20111207;195000;146680.00000;146725.00000;146565.00000;146585.00000;2937
20111207;195500;146590.00000;146675.00000;146500.00000;146650.00000;3983
20111207;200000;146650.00000;146845.00000;146545.00000;146770.00000;4684
20111207;200500;146775.00000;146900.00000;146695.00000;146810.00000;3539
20111207;201000;146800.00000;146805.00000;146650.00000;146690.00000;2191
20111207;201500;146700.00000;146775.00000;146555.00000;146635.00000;2696
20111207;202000;146635.00000;146960.00000;146580.00000;146940.00000;5550
20111207;202500;146925.00000;147040.00000;146880.00000;146945.00000;3788
20111207;203000;146955.00000;147120.00000;146880.00000;147045.00000;3369
20111207;203500;147050.00000;147150.00000;146945.00000;146965.00000;2880
20111207;204000;146990.00000;147015.00000;146830.00000;146955.00000;2244
20111207;204500;146950.00000;146960.00000;146785.00000;146890.00000;1951
20111207;205000;146875.00000;147020.00000;146735.00000;146760.00000;2975
20111207;205500;146760.00000;146900.00000;146650.00000;146895.00000;2365
20111207;210000;146900.00000;147025.00000;146840.00000;146875.00000;3480
20111207;210500;146875.00000;146980.00000;146780.00000;146850.00000;2650
20111207;211000;146840.00000;146890.00000;146625.00000;146715.00000;3058
20111207;211500;146730.00000;146750.00000;146580.00000;146675.00000;2924
20111207;212000;146665.00000;146765.00000;146625.00000;146730.00000;1383
20111207;212500;146730.00000;147200.00000;146715.00000;147195.00000;5937
20111207;213000;147170.00000;147275.00000;147060.00000;147065.00000;3957
20111207;213500;147070.00000;147190.00000;146905.00000;146955.00000;2317
20111207;214000;146950.00000;147165.00000;146935.00000;147125.00000;2492
20111207;214500;147130.00000;147300.00000;147115.00000;147190.00000;5636
20111207;215000;147195.00000;147395.00000;147190.00000;147325.00000;3511
20111207;215500;147325.00000;147545.00000;147325.00000;147440.00000;5749
20111207;220000;147445.00000;147480.00000;147310.00000;147320.00000;3433
20111207;220500;147325.00000;147480.00000;147260.00000;147265.00000;2377
20111207;221000;147260.00000;147345.00000;147215.00000;147310.00000;2888
20111207;221500;147310.00000;147540.00000;147300.00000;147455.00000;2978
20111207;222000;147455.00000;147480.00000;147300.00000;147345.00000;2392
20111207;222500;147340.00000;147625.00000;147335.00000;147525.00000;3420
20111207;223000;147535.00000;147550.00000;147400.00000;147520.00000;4039
20111207;223500;147515.00000;147565.00000;147300.00000;147300.00000;5096
20111207;224000;147300.00000;147340.00000;147160.00000;147200.00000;6114
20111207;224500;147200.00000;147270.00000;147150.00000;147210.00000;4011
20111207;225000;147205.00000;147300.00000;147165.00000;147295.00000;1484
20111207;225500;147290.00000;147370.00000;147230.00000;147310.00000;1532
20111207;230000;147310.00000;147435.00000;147180.00000;147200.00000;2957
20111207;230500;147200.00000;147220.00000;146910.00000;147050.00000;6327
20111207;231000;147050.00000;147115.00000;146965.00000;147000.00000;4044
